eventId,key,value,trans
200301602,cardName,【ずっと・グッド・ラック】八宮めぐる,【永远·Good·Luck】八宫巡
200301602,eventTitle,日々の中にあるその言葉が,日常中的那句话
200301611,cardName,【ずっと・グッド・ラック】八宮めぐる,【永远·Good·Luck】八宫巡
200301611,eventTitle,歌はすべての人のために,歌为所有人而唱
200301701,cardName,【こころレイヤリング】八宮めぐる,【心灵分层】八宫巡
200301701,eventTitle,『まだ知らない』から怖い,因为“还不知道”所以害怕
200301702,cardName,【こころレイヤリング】八宮めぐる,【心灵分层】八宫巡
200301702,eventTitle,たった数センチでもそれは一歩,即使只有几厘米那也是第一步
200301703,cardName,【こころレイヤリング】八宮めぐる,【心灵分层】八宫巡
200301703,eventTitle,二歩目以降は容易い,第二步以后就容易了
200301704,cardName,【こころレイヤリング】八宮めぐる,【心灵分层】八宫巡
200301704,eventTitle,うまくいかない時もある,也有不顺利的时候
200301711,cardName,【こころレイヤリング】八宮めぐる,【心灵分层】八宫巡
200301711,eventTitle,自分のペースでいこうよ,按自己的步调前进吧
200301801,cardName,【ふたり色　クレオール】八宮めぐる,【两人色 克里奥尔】八宫巡
200301801,eventTitle,5Y 9/12,5Y 9/12
200301802,cardName,【ふたり色　クレオール】八宮めぐる,【两人色 克里奥尔】八宫巡
200301802,eventTitle,7.5Y,7.5Y
200301803,cardName,【ふたり色　クレオール】八宮めぐる,【两人色 克里奥尔】八宫巡
200301803,eventTitle,N5,N5
200301804,cardName,【ふたり色　クレオール】八宮めぐる,【两人色 克里奥尔】八宫巡
200301804,eventTitle,5Y X/X,5Y X/X
200301811,cardName,【ふたり色　クレオール】八宮めぐる,【两人色 克里奥尔】八宫巡
200301811,eventTitle,いろ　いろ,各种颜色
200301901,cardName,【そらあいスウィング】八宮めぐる,【空蓝秋千】八宫巡
200301901,eventTitle,遠心未来,离心未来
200301902,cardName,【そらあいスウィング】八宮めぐる,【空蓝秋千】八宫巡
200301902,eventTitle,歯ぎしりララバイ,磨牙摇篮曲
200301911,cardName,【そらあいスウィング】八宮めぐる,【空蓝秋千】八宫巡
200301911,eventTitle,求心感情,向心感情
200400301,cardName,【ばってん長崎恋岬】月岡恋鐘,【但是长崎恋岬】月冈恋钟
200400301,eventTitle,うちんすごか腕前,咱超厉害的本事
200400302,cardName,【ばってん長崎恋岬】月岡恋鐘,【但是长崎恋岬】月冈恋钟
200400302,eventTitle,長崎よかとこ,长崎好地方
200400311,cardName,【ばってん長崎恋岬】月岡恋鐘,【但是长崎恋岬】月冈恋钟
200400311,eventTitle,いつか帰る日,总有一天会回去的日子
200400401,cardName,【ばりうまかブルース】月岡恋鐘,【超好吃的布鲁斯】月冈恋钟
200400401,eventTitle,お腹空いたぁ～……,肚子饿了啊～……
200400402,cardName,【ばりうまかブルース】月岡恋鐘,【超好吃的布鲁斯】月冈恋钟
200400402,eventTitle,残念お弁当（泣）,遗憾便当（泣）
200400403,cardName,【ばりうまかブルース】月岡恋鐘,【超好吃的布鲁斯】月冈恋钟
200400403,eventTitle,リベンジごはん！！！！！,复仇饭菜！！！！！
200400404,cardName,【ばりうまかブルース】月岡恋鐘,【超好吃的布鲁斯】月冈恋钟
200400404,eventTitle,し・あ・わ・せ♡サンドイッチ,幸·福♡三明治
200400411,cardName,【ばりうまかブルース】月岡恋鐘,【超好吃的布鲁斯】月冈恋钟
200400411,eventTitle,おかえり～！,欢迎回来～！
200400501,cardName,【ビ～♡バップ海岸】月岡恋鐘,【Bee♡Bop海岸】月冈恋钟
200400501,eventTitle,月の話～,关于月亮的话～
200400502,cardName,【ビ～♡バップ海岸】月岡恋鐘,【Bee♡Bop海岸】月冈恋钟
200400502,eventTitle,音楽の話～,关于音乐的话～
200400511,cardName,【ビ～♡バップ海岸】月岡恋鐘,【Bee♡Bop海岸】月冈恋钟
200400511,eventTitle,電話の話～,关于电话的话～
200400601,cardName,【月の浜辺で待っとって】月岡恋鐘,【在月光海滩等着哦】月冈恋钟
200400601,eventTitle,大トロ一丁待っとって～,等着大腹鱼腩一份～
200400602,cardName,【月の浜辺で待っとって】月岡恋鐘,【在月光海滩等着哦】月冈恋钟
200400602,eventTitle,あけおめするけん待っとって～,要拜年所以等着～
200400603,cardName,【月の浜辺で待っとって】月岡恋鐘,【在月光海滩等着哦】月冈恋钟
200400603,eventTitle,おみくじするけん待っとって～,要抽签所以等着～
200400604,cardName,【月の浜辺で待っとって】月岡恋鐘,【在月光海滩等着哦】月冈恋钟
200400604,eventTitle,福袋するけん待っとって～,要买福袋所以等着～
200400611,cardName,【月の浜辺で待っとって】月岡恋鐘,【在月光海滩等着哦】月冈恋钟
200400611,eventTitle,待った～？,等～了？
200400701,cardName,【は～と♡に火をつけて】月岡恋鐘,【给心♡点上火】月冈恋钟
200400701,eventTitle,Dまいなぁ～せぶん、の感じ～,D调～七分、的感觉～
200400711,cardName,【は～と♡に火をつけて】月岡恋鐘,【给心♡点上火】月冈恋钟
200400711,eventTitle,Gで～Aで～D～！！！,G调～A调～D～！！！
200400801,cardName,【風吹く丘にはよ来んね】月岡恋鐘,【风吹山丘快来吧】月冈恋钟
200400801,eventTitle,きた～？,来了～？
200400802,cardName,【風吹く丘にはよ来んね】月岡恋鐘,【风吹山丘快来吧】月冈恋钟
200400802,eventTitle,くる～？,会来～？
200400803,cardName,【風吹く丘にはよ来んね】月岡恋鐘,【风吹山丘快来吧】月冈恋钟
200400803,eventTitle,とる～？,拿～？
200400804,cardName,【風吹く丘にはよ来んね】月岡恋鐘,【风吹山丘快来吧】月冈恋钟
200400804,eventTitle,ふむ～？,嗯～？
200400811,cardName,【風吹く丘にはよ来んね】月岡恋鐘,【风吹山丘快来吧】月冈恋钟
200400811,eventTitle,きた～～！,来～～了！
200400901,cardName,【うちのリボンは恋結び】月岡恋鐘,【咱的缎带是恋结】月冈恋钟
200400901,eventTitle,じゃ〜ん！,锵～！
200400902,cardName,【うちのリボンは恋結び】月岡恋鐘,【咱的缎带是恋结】月冈恋钟
200400902,eventTitle,わ～ん！,呜～！
200400903,cardName,【うちのリボンは恋結び】月岡恋鐘,【咱的缎带是恋结】月冈恋钟
200400903,eventTitle,う～ん？,嗯～？
200400904,cardName,【うちのリボンは恋結び】月岡恋鐘,【咱的缎带是恋结】月冈恋钟
200400904,eventTitle,え～ん！,呜欸～！
200400911,cardName,【うちのリボンは恋結び】月岡恋鐘,【咱的缎带是恋结】月冈恋钟
200400911,eventTitle,あ～～～ん♡,啊～～～嗯♡
200401001,cardName,【猫道カントリー】月岡恋鐘,【猫道Country】月冈恋钟
200401001,eventTitle,猫のこと,关于猫
200401011,cardName,【猫道カントリー】月岡恋鐘,【猫道Country】月冈恋钟
200401011,eventTitle,うちのこと,关于咱
200401101,cardName,【心の鐘が鳴っとるけん】月岡恋鐘,【因为心钟在鸣响】月冈恋钟
200401101,eventTitle,おおきか～,好大～
200401102,cardName,【心の鐘が鳴っとるけん】月岡恋鐘,【因为心钟在鸣响】月冈恋钟
200401102,eventTitle,優しか～,好温柔～
200401103,cardName,【心の鐘が鳴っとるけん】月岡恋鐘,【因为心钟在鸣响】月冈恋钟
200401103,eventTitle,あったかか～,好温暖～
200401104,cardName,【心の鐘が鳴っとるけん】月岡恋鐘,【因为心钟在鸣响】月冈恋钟
200401104,eventTitle,眩しか～,好耀眼～
200401111,cardName,【心の鐘が鳴っとるけん】月岡恋鐘,【因为心钟在鸣响】月冈恋钟
200401111,eventTitle,恋日記,恋爱日记
200401201,cardName,【秋空ばくちずさんで】月岡恋鐘,【秋空赌博】月冈恋钟
200401201,eventTitle,ぐ～ぜん！,偶～然！
200401202,cardName,【秋空ばくちずさんで】月岡恋鐘,【秋空赌博】月冈恋钟
200401202,eventTitle,へ～おん！,和～音！
200401203,cardName,【秋空ばくちずさんで】月岡恋鐘,【秋空赌博】月冈恋钟
200401203,eventTitle,にゃ～ん！,喵～！
200401204,cardName,【秋空ばくちずさんで】月岡恋鐘,【秋空赌博】月冈恋钟
200401204,eventTitle,びゅ～ん！,咻～！
200401211,cardName,【秋空ばくちずさんで】月岡恋鐘,【秋空赌博】月冈恋钟
200401211,eventTitle,全部、楽しみやけん！,全部、都很期待！
200401301,cardName,【雪、えとせとら】月岡恋鐘,【雪、乱七八糟】月冈恋钟
200401301,eventTitle,閉じ込められて、二人,被关在一起、两人
200401302,cardName,【雪、えとせとら】月岡恋鐘,【雪、乱七八糟】月冈恋钟
200401302,eventTitle,こい、可愛かろ？,这、可爱吧？
200401311,cardName,【雪、えとせとら】月岡恋鐘,【雪、乱七八糟】月冈恋钟
200401311,eventTitle,降りつもる、春,不断降下、春天
200401401,cardName,【あなたと、月の満ちる頃】月岡恋鐘,【与你、在月圆时分】月冈恋钟
200401401,eventTitle,離れとっても,即使分离
200401402,cardName,【あなたと、月の満ちる頃】月岡恋鐘,【与你、在月圆时分】月冈恋钟
200401402,eventTitle,『都会の月』,都会之月
200401403,cardName,【あなたと、月の満ちる頃】月岡恋鐘,【与你、在月圆时分】月冈恋钟
200401403,eventTitle,重力相互作用,重力相互作用
200401404,cardName,【あなたと、月の満ちる頃】月岡恋鐘,【与你、在月圆时分】月冈恋钟
200401404,eventTitle,夜空に想う,思念夜空
200401411,cardName,【あなたと、月の満ちる頃】月岡恋鐘,【与你、在月圆时分】月冈恋钟
200401411,eventTitle,『あなたの月』,你的月亮
200401501,cardName,【よか匂いのする陽気やけん】月岡恋鐘,【因为是有好闻气味的晴天】月冈恋钟
200401501,eventTitle,概念の柴犬,概念的柴犬
200401502,cardName,【よか匂いのする陽気やけん】月岡恋鐘,【因为是有好闻气味的晴天】月冈恋钟
200401502,eventTitle,斜に構える,摆出别扭姿态
200401503,cardName,【よか匂いのする陽気やけん】月岡恋鐘,【因为是有好闻气味的晴天】月冈恋钟
200401503,eventTitle,できないことも,做不到的事情也
200401504,cardName,【よか匂いのする陽気やけん】月岡恋鐘,【因为是有好闻气味的晴天】月冈恋钟
200401504,eventTitle,ひとりで,独自一人
200401511,cardName,【よか匂いのする陽気やけん】月岡恋鐘,【因为是有好闻气味的晴天】月冈恋钟
200401511,eventTitle,負けない,不会输
200401601,cardName,【ふりそそぐもの】月岡恋鐘,【洒落之物】月冈恋钟
200401601,eventTitle,ひかり,光
200401602,cardName,【ふりそそぐもの】月岡恋鐘,【洒落之物】月冈恋钟
200401602,eventTitle,解釈,解释
200401603,cardName,【ふりそそぐもの】月岡恋鐘,【洒落之物】月冈恋钟
200401603,eventTitle,こんなにわかってくれるのに,明明这么理解我
200401604,cardName,【ふりそそぐもの】月岡恋鐘,【洒落之物】月冈恋钟
200401604,eventTitle,雪降りつむ,雪不断降下
200401611,cardName,【ふりそそぐもの】月岡恋鐘,【洒落之物】月冈恋钟
200401611,eventTitle,少しだけ、にくらしい人,只有一点点、可恨的人
200401701,cardName,【hurray for...】月岡恋鐘,【hurray for...】月冈恋钟
200401701,eventTitle,『君』のところまで,到“你”所在之处
200401702,cardName,【hurray for...】月岡恋鐘,【hurray for...】月冈恋钟
200401702,eventTitle,たどりつくところ,抵达之处
200401711,cardName,【hurray for...】月岡恋鐘,【hurray for...】月冈恋钟
200401711,eventTitle,＿＿＿のところまで,到＿＿＿所在之处
200401801,cardName,【いつか帰りたか場所】月岡恋鐘,【总有一天想回去的地方】月冈恋钟
200401801,eventTitle,就任！　観光大使,就任！观光大使
200401802,cardName,【いつか帰りたか場所】月岡恋鐘,【总有一天想回去的地方】月冈恋钟
200401802,eventTitle,──を衣て故郷に帰る,衣锦还乡
200401811,cardName,【いつか帰りたか場所】月岡恋鐘,【总有一天想回去的地方】月冈恋钟
